From,Edge,To
73845,1670,72608
41067,1671,12315
49477,1672,29728
63395,1673,84706
94855,1674,50979
2737,1675,90187
83075,1676,43496
74327,1677,59322
62880,1678,59119
36035,1679,35127
94373,1680,52452
15032,1681,3632
28917,1682,16808
93411,1683,96717
63977,1684,71295
53393,1685,87583
88142,1686,65293
6382,1687,71543
69795,1688,5831
52731,1689,45609
76397,1690,48241
24448,1691,51884
94286,1692,19013
97363,1693,19687
74827,1694,96733
84341,1695,1606
86983,1696,29929
29769,1697,30019
38780,1698,65434
23966,1699,78867
80767,1700,95667
53175,1701,85057
16645,1702,86988
88535,1703,32168
35182,1704,22622
81423,1705,13395
93573,1706,40082
21925,1707,74293
77434,1708,24258
95354,1709,79395
61751,1710,82873
88574,1711,44819
71277,1712,86015
79223,1713,3160
2023,1714,75978
79786,1715,51709
83037,1716,26681
87760,1717,23656
14489,1718,76703
36297,1719,45609
8888,1720,36818
43286,1721,41798
68079,1722,73717
24296,1723,64276
24586,1724,68158
78419,1725,34551
37568,1726,44370
58735,1727,71997
77324,1728,59579
34981,1729,27388
82108,1730,97104
5046,1731,68927
60903,1732,89950
53190,1733,10074
98837,1734,10312
17680,1735,98609
70948,1736,27971
62118,1737,76502
10461,1738,77641
47571,1739,1761
83755,1740,23470
23954,1741,85370
68813,1742,90479
26290,1743,24347
24913,1744,28279
56599,1745,93882
10090,1746,91307
14230,1747,8102
31575,1748,51654
1296,1749,5500
67220,1750,13410
45286,1751,62093
69308,1752,44751
2132,1753,37972
87359,1754,66080
26153,1755,50786
93047,1756,92837
17873,1757,74901
51837,1758,86647
48431,1759,24831
65527,1760,53405
94389,1761,64461
25379,1762,96160
70168,1763,24035
6073,1764,36463
34867,1765,13198
52796,1766,75376
21485,1767,47289
22418,1768,22435
56092,1769,10250
54874,1770,12224
67065,1771,99733
33744,1772,15961
90744,1773,30799
19502,1774,76035
29334,1775,16144
8702,1776,5954
75190,1777,21483
89099,1778,71634
15579,1779,1809
8089,1780,4207
95030,1781,42616
35311,1782,70112
13256,1783,92097
68254,1784,65125
45297,1785,84134
21820,1786,50155
82975,1787,79262
76058,1788,93971
3190,1789,94033
97263,1790,5684
36375,1791,74075
23691,1792,23725
68817,1793,10712
68533,1794,16384
54786,1795,48616
44628,1796,11704
98282,1797,37037
98394,1798,87536
66784,1799,79608
36093,1800,97683
34343,1801,51359
98269,1802,37679
10403,1803,12927
75208,1804,11784
178,1805,44693
99586,1806,18941
54236,1807,44618
79305,1808,70838
80876,1809,53468
66844,1810,57478
36086,1811,82133
36369,1812,22389
8664,1813,45942
67783,1814,67544
96251,1815,29460
69592,1816,21175
38437,1817,86004
4565,1818,34495
82287,1819,94536
19842,1820,50349
72531,1821,47827
93135,1822,92202
84856,1823,83978
56824,1824,48931
62009,1825,36191
83060,1826,88712
33096,1827,91096
78804,1828,46800
62696,1829,18504
3490,1830,58887
7902,1831,33304
6975,1832,51620
72093,1833,19175
21105,1834,32136
24251,1835,53316
15006,1836,97641
35144,1837,13143
84449,1838,82875
34043,1839,34949
47394,1840,71395
98338,1841,26917
16207,1842,54317
385,1843,88132
67073,1844,80930
26093,1845,69721
70302,1846,80539
54792,1847,89888
67308,1848,79141
95856,1849,35653
27750,1850,20007
48131,1851,84465
15579,1852,55391
89473,1853,24276
17516,1854,12774
47728,1855,58254
59932,1856,68982
31525,1857,95085
8975,1858,79095
17959,1859,29851
78700,1860,12508
57227,1861,47663
35876,1862,27047
84115,1863,79367
9863,1864,65210
21987,1865,55805
37905,1866,38888
34380,1867,57055
18542,1868,77447
16138,1869,82626
74239,1870,87137
19915,1871,34925
97801,1872,35330
38587,1873,80111
97487,1874,9537
16363,1875,12239
92585,1876,48742
50382,1877,30478
12457,1878,64987
95212,1879,58942
41716,1880,3741
24881,1881,23960
92322,1882,96323
6023,1883,60790
41148,1884,74487
22102,1885,8299
53276,1886,90379
48200,1887,18269
7985,1888,99334
78096,1889,91673
50202,1890,22664
93266,1891,34060
85884,1892,63049
30110,1893,65119
20887,1894,59555
61834,1895,44498
49197,1896,25706
46314,1897,35874
92039,1898,94211
53470,1899,48812
6426,1900,31756
62352,1901,14287
36923,1902,10933
81240,1903,86015
51314,1904,74864
67048,1905,97633
17207,1906,79085
82475,1907,61073
69200,1908,46639
86662,1909,8673
89533,1910,97364
67108,1911,88173
89496,1912,16583
41838,1913,59312
34629,1914,53402
57254,1915,49894
83603,1916,83438
68213,1917,37059
50152,1918,95755
47692,1919,50850
14579,1920,50619
83306,1921,58266
10324,1922,71084
73190,1923,20160
32801,1924,89414
46910,1925,78761
34546,1926,13917
33165,1927,7253
59356,1928,87439
44113,1929,72654
27532,1930,93748
20353,1931,68566
3754,1932,17662
7666,1933,78044
47915,1934,17997
33253,1935,11459
86462,1936,46313
11733,1937,89030
70487,1938,51944
67676,1939,2979
70172,1940,92288
15634,1941,76254
45677,1942,70191
95509,1943,80486
1518,1944,68895
63101,1945,84460
64452,1946,62647
27763,1947,60610
3638,1948,87504
32792,1949,32022
50034,1950,44994
72926,1951,60257
7504,1952,38981
84000,1953,73229
89182,1954,39647
36738,1955,8503
98733,1956,59473
54082,1957,45340
7579,1958,79015
88545,1959,93455
89106,1960,57263
74231,1961,29092
40651,1962,46868
87514,1963,72292
77875,1964,11503
90898,1965,55196
24492,1966,16311
83334,1967,36161
57298,1968,6531
27847,1969,38330
25976,1970,16643
31474,1971,11485
23911,1972,7157
28611,1973,16937
27122,1974,34088
12840,1975,99625
87956,1976,39631
89180,1977,27103
45754,1978,42657
52223,1979,56946
56377,1980,53793
41750,1981,88170
99829,1982,2654
35825,1983,27892
38070,1984,45049
21769,1985,21586
3893,1986,12515
68105,1987,48736
58231,1988,18919
52893,1989,53209
45429,1990,36004
42890,1991,77021
11052,1992,14760
56282,1993,38164
47815,1994,11331
91149,1995,42920
27384,1996,91308
68264,1997,26723
25440,1998,25019
98925,1999,20635
63301,2000,48811
58129,2001,5483
76194,2002,80442
80856,2003,36628
82035,2004,3915
97989,2005,28232
43619,2006,93978
77819,2007,14089
50544,2008,38662
37495,2009,24537
10456,2010,43553
4557,2011,33766
76203,2012,56660
89828,2013,47139
62177,2014,20766
81803,2015,23940
68074,2016,74446
43707,2017,69502
84534,2018,78118
48888,2019,44121
93382,2020,66546
69783,2021,97081
85906,2022,67996
74581,2023,682
2096,2024,44461
45116,2025,65218
21453,2026,58611
17573,2027,16240
58281,2028,5041
32568,2029,93695
32279,2030,88967
73275,2031,86297
21123,2032,97317
23992,2033,34103
94685,2034,88142
1781,2035,38291
64603,2036,3155
24873,2037,90811
23813,2038,60709
65201,2039,99421
72092,2040,64039
54084,2041,57991
45569,2042,38579
61437,2043,62922
26856,2044,16638
62778,2045,65969
77693,2046,38454
68788,2047,60159
81051,2048,18428
99653,2049,88577
22226,2050,44147
26170,2051,88357
75190,2052,11852
27130,2053,83670
83274,2054,70783
20821,2055,41860
18460,2056,41706
90272,2057,56153
11877,2058,25058
856,2059,20786
17592,2060,11520
69712,2061,84212
20581,2062,72919
56411,2063,6390
2332,2064,33655
30256,2065,76168
86966,2066,84451
36309,2067,33582
55140,2068,23774
255,2069,40127
74695,2070,81490
64606,2071,90138
35449,2072,52629
90576,2073,19169
73300,2074,51715
93089,2075,31128
47556,2076,9998
6869,2077,98336
39286,2078,8348
55282,2079,7378
76076,2080,62484
56174,2081,24782
45343,2082,75961
16672,2083,23779
83791,2084,47925
39113,2085,48354
6308,2086,638
13663,2087,19939
24679,2088,44709
94519,2089,28741
7965,2090,76477
49845,2091,78438
85086,2092,85391
57044,2093,491
75414,2094,47184
10352,2095,61766
87122,2096,96090
30699,2097,76080
64967,2098,9317
89776,2099,99764
47780,2100,75042
42624,2101,15861
31698,2102,54748
45560,2103,11548
24894,2104,84602
45640,2105,98411
30317,2106,15912
89459,2107,6015
49455,2108,90010
62574,2109,31942
61867,2110,35864
13518,2111,82543
24148,2112,13605
41471,2113,66447
32830,2114,17020
15611,2115,30477
31466,2116,68997
41460,2117,96834
86611,2118,80869
81813,2119,19332
95226,2120,95466
66204,2121,81624
7980,2122,47493
57396,2123,12244
15262,2124,50709
46015,2125,34474
90500,2126,71016
24911,2127,92884
93639,2128,79619
74672,2129,87399
40305,2130,43400
18959,2131,5399
55180,2132,62375
79978,2133,79709
66555,2134,11626
39747,2135,7708
97723,2136,63850
82823,2137,77522
61872,2138,76875
98081,2139,57813
26052,2140,46011
41873,2141,91351
5515,2142,12261
371,2143,78338
75268,2144,82961
63393,2145,12535
59460,2146,42589
63894,2147,52300
62154,2148,38389
99374,2149,96706
63101,2150,41701
82548,2151,3342
92992,2152,91737
44981,2153,4395
23230,2154,81851
82470,2155,90453
34976,2156,47470
92640,2157,40701
85461,2158,73939
48277,2159,59610
84203,2160,77424
10099,2161,44782
40517,2162,85162
54985,2163,89099
4558,2164,30983
36122,2165,19900
14577,2166,79138
85288,2167,40636
83056,2168,14883
58459,2169,24515
36262,2170,40385
8815,2171,86119
61827,2172,79825
8304,2173,93432
60341,2174,49950
87871,2175,10386
17038,2176,91054
35043,2177,65445
84695,2178,66462
79784,2179,81705
18590,2180,62971
48732,2181,50907
59857,2182,93294
40015,2183,50133
44739,2184,38844
51836,2185,4370
2812,2186,93292
20412,2187,80763
17784,2188,29850
66661,2189,98942
31034,2190,90825
15144,2191,9006
77973,2192,12561
91473,2193,81129
6013,2194,14065
59369,2195,76546
40496,2196,15194
91838,2197,88672
97355,2198,71831
26851,2199,87947
24427,2200,21097
27547,2201,2394
34537,2202,86163
67537,2203,98571
92631,2204,28847
77775,2205,4303
8803,2206,80693
30203,2207,15318
47274,2208,50852
36018,2209,49902
91825,2210,43266
32045,2211,26551
60737,2212,52255
49717,2213,83740
63721,2214,80150
93154,2215,44041
32816,2216,34839
15192,2217,12423
21917,2218,81427
25197,2219,10364
22349,2220,19452
7939,2221,99149
78777,2222,76516
21372,2223,47687
86852,2224,42195
43291,2225,55267
76615,2226,77396
31753,2227,87669
68484,2228,54614
59789,2229,28532
16087,2230,72912
20661,2231,63911
25737,2232,49197
709,2233,71749
57828,2234,35156
13384,2235,5443
10564,2236,359
1573,2237,32897
58409,2238,98302
74157,2239,13730
17285,2240,96700
64122,2241,82709
51399,2242,43083
96853,2243,27324
41786,2244,87814
36995,2245,6688
63033,2246,7078
71059,2247,5270
56804,2248,57342
94477,2249,69054
76305,2250,82845
77460,2251,73985
48423,2252,86522
38689,2253,97117
8618,2254,81130
92136,2255,16588
35820,2256,97687
81814,2257,58835
80229,2258,64160
10689,2259,96262
11687,2260,58274
36956,2261,40213
15950,2262,86898
25764,2263,29216
72163,2264,55598
95396,2265,66567
36364,2266,20735
284,2267,56847
33278,2268,33411
97369,2269,83049
24321,2270,33356
54212,2271,46329
24154,2272,46545
9128,2273,86156
86538,2274,13353
31860,2275,96463
68675,2276,22875
83429,2277,3085
82022,2278,44422
58831,2279,4965
31857,2280,330
68951,2281,86884
80411,2282,29303
26317,2283,18193
31435,2284,83694
29622,2285,53210
24032,2286,2374
17777,2287,65981
73882,2288,7526
63222,2289,80044
27693,2290,88139
64057,2291,77594
53321,2292,5843
65664,2293,61716
32118,2294,60695
30954,2295,69372
250,2296,67501
86149,2297,67514
80521,2298,6737
42579,2299,79802
51308,2300,40351
49398,2301,81951
98558,2302,16464
57272,2303,84237
9567,2304,70074
82244,2305,40185
50994,2306,97805
66691,2307,79131
39479,2308,6270
2602,2309,40716
28319,2310,2500
64535,2311,73488
27398,2312,5964
39471,2313,3578
40099,2314,24757
75765,2315,57857
99831,2316,80173
91644,2317,67310
56862,2318,97021
11429,2319,27972
53018,2320,81608
51652,2321,21858
23840,2322,27683
69724,2323,68090
80989,2324,41519
14370,2325,74730
4905,2326,13144
11733,2327,62021
87841,2328,84484
16497,2329,147
25860,2330,47753
45946,2331,96646
72310,2332,74436
46420,2333,5093
46587,2334,21856
52988,2335,12101
35553,2336,4453
15359,2337,57027
57151,2338,84025
6009,2339,20714
91032,2340,47417
14245,2341,65133
7342,2342,83914
9879,2343,47089
93691,2344,64065
54953,2345,31340
2386,2346,63569
41850,2347,33296
61299,2348,28577
39037,2349,57380
21376,2350,96689
53468,2351,51802
42154,2352,51847
30644,2353,13493
92620,2354,65675
87146,2355,24448
2193,2356,37226
2347,2357,43389
59676,2358,55827
98041,2359,3015
86147,2360,53494
72775,2361,1822
58238,2362,54897
99289,2363,27538
11873,2364,74170
60286,2365,79789
35755,2366,62284
51067,2367,97059
22063,2368,99176
77344,2369,45380
8550,2370,24687
91477,2371,31622
40966,2372,76962
46897,2373,44640
90144,2374,74424
15350,2375,3522
95781,2376,83240
93755,2377,773
65339,2378,64344
28898,2379,46816
66651,2380,61502
59695,2381,45146
42823,2382,10374
37028,2383,88325
57849,2384,36184
42772,2385,25897
33241,2386,94445
76138,2387,24740
8900,2388,81553
86093,2389,51681
11982,2390,87522
69287,2391,83113
27995,2392,8778
92506,2393,70156
91512,2394,74011
77622,2395,31268
76052,2396,60024
85453,2397,85603
70428,2398,14199
13344,2399,98826
30208,2400,68181
25895,2401,47358
99426,2402,51297
46772,2403,98196
32834,2404,38138
99422,2405,74722
24129,2406,17346
98829,2407,42725
56391,2408,64562
45887,2409,15702
70898,2410,70377
43130,2411,17512
96872,2412,61300
88186,2413,34799
10390,2414,39909
47879,2415,60412
43885,2416,52988
73017,2417,42332
68581,2418,48272
50031,2419,26448
50200,2420,16896
35375,2421,36970
31512,2422,27525
55733,2423,25905
6717,2424,5581
6981,2425,65190
45999,2426,1720
80529,2427,95694
26261,2428,43980
1843,2429,18945
57306,2430,58699
45759,2431,86197
20091,2432,79471
96559,2433,99058
74710,2434,80758
63240,2435,75728
89318,2436,61313
16519,2437,20377
43282,2438,64083
63727,2439,71809
2459,2440,65904
67013,2441,1559
51264,2442,55548
77315,2443,12045
99709,2444,4823
18030,2445,52537
57207,2446,88945
97593,2447,81856
58325,2448,34179
95763,2449,28217
12924,2450,56859
14395,2451,28396
28565,2452,77139
18461,2453,4759
97477,2454,86477
51567,2455,29068
88157,2456,97844
85326,2457,24724
92224,2458,91482
80448,2459,79756
71316,2460,80864
85071,2461,86130
32369,2462,91901
31618,2463,78518
33734,2464,29844
37906,2465,60906
19223,2466,99964
12571,2467,93704
49778,2468,97068
45358,2469,5832
3129,2470,49930
9342,2471,73726
79937,2472,16150
85501,2473,36654
95422,2474,8879
41198,2475,85952
85886,2476,64961
25468,2477,70667
33980,2478,93107
28,2479,15827
4766,2480,68497
98961,2481,26538
9165,2482,95882
50060,2483,19351
42770,2484,43507
60830,2485,56427
38091,2486,73065
5146,2487,93166
79315,2488,99871
28561,2489,36297
80708,2490,88688
21903,2491,48688
50203,2492,70018
32122,2493,23963
49692,2494,10976
15453,2495,55173
98742,2496,41418
44265,2497,97394
41913,2498,1500
24640,2499,30332
5593,2500,7697
59316,2501,97984
54774,2502,29248
36898,2503,82123
85157,2504,34511
49912,2505,73335
23254,2506,19983
95360,2507,83939
86314,2508,11432
18625,2509,74125
51220,2510,1115
28070,2511,94409
85451,2512,57135
59812,2513,10850
76871,2514,42799
540,2515,17257
4311,2516,403
32510,2517,28200
13423,2518,14774
87405,2519,64398
81194,2520,24756
57273,2521,7469
51528,2522,74307
76234,2523,17075
42657,2524,36759
11957,2525,73520
32697,2526,60692
75099,2527,7832
51901,2528,57500
97505,2529,48227
11439,2530,42079
5187,2531,15565
10290,2532,7622
73678,2533,26410
77603,2534,63963
54047,2535,15270
95586,2536,27236
10451,2537,93028
1619,2538,9017
13775,2539,12520
15554,2540,5716
89896,2541,64943
4540,2542,38068
8188,2543,6638
6824,2544,67812
83389,2545,90407
45413,2546,15010
25570,2547,73091
37652,2548,93653
23944,2549,70938
79258,2550,7690
66084,2551,44549
25713,2552,12830
22002,2553,24780
89228,2554,7164
19835,2555,44677
17518,2556,59689
77570,2557,30871
67160,2558,9828
56159,2559,5913
46594,2560,77614
66867,2561,53836
5993,2562,390
56411,2563,39487
12917,2564,29400
24919,2565,31454
55636,2566,40616
72305,2567,56963
45397,2568,87048
5122,2569,31129
96290,2570,3508
52132,2571,34370
96765,2572,33394
22397,2573,63618
85798,2574,35783
74857,2575,61693
60605,2576,97334
59637,2577,7535
87233,2578,59001
86476,2579,30842
83072,2580,65027
45218,2581,63054
58362,2582,65811
71679,2583,44599
55714,2584,56970
24014,2585,32098
61418,2586,78982
49102,2587,64354
72714,2588,15868
30337,2589,56017
5921,2590,6720
55594,2591,9251
96293,2592,74466
69715,2593,77232
99092,2594,82590
